Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
2022-02-11,S001,P0178,Clothing,North,199,125,129,155.01,64.22,5,Sunny,0,62.13,Winter
2022-02-11,S001,P0057,Clothing,South,150,98,83,90.38,34.72,20,Sunny,0,37.41,Winter
2022-02-11,S001,P0153,Furniture,East,181,84,83,101.23,13.3,0,Rainy,0,12.56,Winter
2022-02-11,S001,P0083,Toys,East,121,106,108,116.14,88.3,0,Rainy,0,87.79,Winter
2022-02-11,S001,P0069,Clothing,South,186,101,89,129.29,46.04,5,Snowy,0,48.83,Winter
2022-02-11,S001,P0125,Clothing,North,120,110,99,151.93,54.9,0,Rainy,1,58.01,Winter
2022-02-11,S001,P0017,Toys,East,130,71,59,83.76,24.21,10,Sunny,0,24.86,Winter
2022-02-11,S001,P0149,Furniture,East,180,85,85,115.37,77.19,5,Sunny,0,84.7,Winter
2022-02-11,S001,P0094,Groceries,East,58,47,51,44.06,25.38,10,Cloudy,0,23.93,Winter
2022-02-11,S001,P0066,Clothing,East,217,181,154,174.83,41.95,15,Rainy,0,39.95,Winter
2022-02-11,S001,P0061,Clothing,North,241,186,170,174.85,47.56,0,Rainy,0,47.03,Winter
2022-02-11,S001,P0085,Electronics,South,154,121,119,114.52,24.71,10,Sunny,0,23.04,Winter
2022-02-11,S001,P0068,Electronics,South,124,98,109,138.78,26.76,10,Sunny,0,24.87,Winter
2022-02-11,S001,P0126,Clothing,East,160,64,67,90.5,16.11,0,Cloudy,0,14.58,Winter
2022-02-11,S001,P0133,Clothing,South,144,113,112,154.73,90.1,0,Sunny,0,92.5,Winter
2022-02-11,S002,P0096,Toys,South,168,99,97,124.66,55.03,0,Sunny,0,50.56,Winter
2022-02-11,S002,P0016,Clothing,West,108,40,32,53.12,72.5,0,Sunny,0,75.05,Winter
2022-02-11,S002,P0031,Electronics,East,97,80,91,89.08,16.26,5,Snowy,1,17.87,Winter
2022-02-11,S002,P0159,Electronics,North,71,57,60,76.18,96.58,0,Sunny,0,93.69,Winter
2022-02-11,S002,P0129,Furniture,West,86,70,61,87.23,87.71,0,Cloudy,0,94.23,Winter
2022-02-11,S002,P0116,Furniture,West,189,105,112,139.28,31.91,15,Snowy,0,32.93,Winter
2022-02-11,S002,P0070,Electronics,South,120,47,49,51.62,82.19,0,Snowy,0,82.57,Winter
2022-02-11,S002,P0171,Electronics,West,175,110,93,138.14,63.15,5,Cloudy,0,67.7,Winter
2022-02-11,S002,P0175,Electronics,South,61,21,24,28.93,79.01,10,Rainy,0,74.27,Winter
2022-02-11,S002,P0046,Clothing,North,149,69,66,85.23,18.23,15,Snowy,0,19.67,Winter
2022-02-11,S002,P0067,Furniture,West,127,92,100,96.11,47.3,5,Sunny,0,46.46,Winter
2022-02-11,S002,P0183,Electronics,East,98,72,81,103.06,40.74,10,Cloudy,0,40.74,Winter
2022-02-11,S002,P0166,Groceries,East,181,149,121,165.4,33.37,20,Cloudy,0,31.6,Winter
2022-02-11,S002,P0079,Furniture,North,76,54,57,67.05,99.64,5,Sunny,0,100.34,Winter
2022-02-11,S002,P0187,Clothing,East,395,293,296,279.02,96.77,10,Cloudy,1,105.75,Winter
2022-02-11,S002,P0178,Clothing,South,183,146,138,177.18,55.72,5,Snowy,0,60.43,Winter
2022-02-11,S002,P0057,Clothing,West,173,100,87,134.71,87.19,10,Snowy,0,91.81,Winter
2022-02-11,S002,P0153,Furniture,East,141,60,54,73.93,31.12,5,Cloudy,1,29.82,Winter
2022-02-11,S002,P0083,Toys,West,88,69,68,77.59,64.4,10,Cloudy,0,61.06,Winter
2022-02-11,S002,P0069,Clothing,West,134,53,61,52.29,18.97,0,Sunny,0,19.05,Winter
2022-02-11,S002,P0125,Clothing,West,183,108,126,138.57,47.65,5,Snowy,0,48.89,Winter
2022-02-11,S002,P0017,Toys,North,161,86,71,99.61,89.58,5,Rainy,0,90.29,Winter
2022-02-11,S002,P0149,Furniture,East,169,132,148,145.99,15.16,10,Snowy,0,14.8,Winter
2022-02-11,S002,P0094,Groceries,North,104,85,80,80.49,30.55,5,Cloudy,0,32.94,Winter
2022-02-11,S002,P0066,Clothing,East,148,98,112,128.29,97.65,10,Cloudy,0,104.47,Winter
2022-02-11,S002,P0061,Clothing,South,257,198,212,200.51,55.15,10,Snowy,0,57.37,Winter
2022-02-11,S002,P0085,Electronics,South,240,166,151,192.66,10.11,10,Snowy,0,9.34,Winter
2022-02-11,S002,P0068,Electronics,West,153,125,149,135.91,65.98,15,Sunny,0,60.7,Winter
2022-02-11,S002,P0126,Clothing,East,167,121,100,132.19,69.35,10,Rainy,0,72.96,Winter
2022-02-11,S002,P0133,Clothing,West,231,120,137,164.44,32.13,5,Rainy,0,34.91,Winter
2022-02-11,S003,P0096,Toys,West,135,40,40,52.43,62.93,20,Sunny,0,58.83,Winter
2022-02-11,S003,P0016,Clothing,West,157,122,121,171.39,40.72,0,Rainy,0,41.25,Winter
2022-02-11,S003,P0031,Electronics,West,176,87,77,106.69,28.0,15,Sunny,0,27.5,Winter
2022-02-11,S003,P0159,Electronics,East,98,64,71,59.92,26.36,15,Rainy,0,27.93,Winter
2022-02-11,S003,P0129,Furniture,East,100,19,20,20.55,46.85,15,Snowy,0,43.54,Winter
2022-02-11,S003,P0116,Furniture,East,160,104,116,106.66,51.44,0,Cloudy,0,56.21,Winter
2022-02-11,S003,P0070,Electronics,West,163,121,118,129.82,12.3,0,Cloudy,0,11.2,Winter
2022-02-11,S003,P0171,Electronics,West,203,127,135,140.85,42.74,0,Cloudy,0,41.65,Winter
2022-02-11,S003,P0175,Electronics,North,175,101,114,139.58,87.54,10,Snowy,0,91.61,Winter
2022-02-11,S003,P0046,Clothing,South,139,119,125,124.9,53.83,20,Cloudy,1,51.53,Winter
2022-02-11,S003,P0067,Furniture,West,145,70,64,92.13,58.28,5,Rainy,0,56.99,Winter
2022-02-11,S003,P0183,Electronics,South,82,72,65,66.88,71.47,5,Snowy,0,78.18,Winter
2022-02-11,S003,P0166,Groceries,South,193,118,107,137.67,91.89,10,Cloudy,0,92.23,Winter
2022-02-11,S003,P0079,Furniture,North,217,118,119,144.02,89.79,0,Snowy,0,94.18,Winter
2022-02-11,S003,P0187,Clothing,West,165,102,91,136.41,66.82,0,Snowy,0,62.59,Winter
2022-02-11,S003,P0178,Clothing,West,137,120,100,160.53,78.79,5,Sunny,0,77.19,Winter
2022-02-11,S003,P0057,Clothing,East,176,151,152,208.96,71.22,5,Sunny,0,66.11,Winter
2022-02-11,S003,P0153,Furniture,South,141,99,81,105.07,91.32,10,Sunny,0,89.8,Winter
2022-02-11,S003,P0083,Toys,South,196,137,144,145.49,90.57,0,Rainy,0,84.36,Winter
2022-02-11,S003,P0069,Clothing,West,241,160,158,186.38,13.69,0,Cloudy,0,14.65,Winter
2022-02-11,S003,P0125,Clothing,West,264,162,178,197.85,39.9,0,Rainy,1,43.13,Winter
2022-02-11,S003,P0017,Toys,South,108,101,100,122.51,67.87,10,Rainy,0,68.48,Winter
2022-02-11,S003,P0149,Furniture,West,123,71,76,69.4,79.92,5,Sunny,0,83.51,Winter
2022-02-11,S003,P0094,Groceries,West,159,84,100,107.08,91.41,5,Cloudy,0,86.11,Winter
2022-02-11,S003,P0066,Clothing,North,203,108,128,140.78,66.43,0,Rainy,0,65.49,Winter
2022-02-11,S003,P0061,Clothing,South,262,194,230,185.02,99.07,0,Rainy,0,102.36,Winter
2022-02-11,S003,P0085,Electronics,East,104,53,62,64.08,32.27,0,Snowy,0,30.13,Winter
2022-02-11,S003,P0068,Electronics,East,151,113,133,105.82,60.77,5,Cloudy,0,55.1,Winter
2022-02-11,S003,P0126,Clothing,North,98,95,77,111.3,61.3,0,Rainy,0,62.67,Winter
2022-02-11,S003,P0133,Clothing,East,192,189,158,184.99,55.86,5,Rainy,0,56.21,Winter
2022-02-11,S004,P0096,Toys,North,111,81,86,103.97,56.27,10,Sunny,0,61.14,Winter
2022-02-11,S004,P0016,Clothing,South,186,106,88,132.86,33.15,20,Sunny,1,33.07,Winter
2022-02-11,S004,P0031,Electronics,West,168,126,141,149.92,68.3,20,Cloudy,1,63.3,Winter
2022-02-11,S004,P0159,Electronics,West,67,38,33,54.45,69.63,10,Sunny,0,67.55,Winter
2022-02-11,S004,P0129,Furniture,East,219,146,171,135.49,13.13,0,Sunny,0,12.0,Winter
2022-02-11,S004,P0116,Furniture,North,199,108,124,99.64,87.5,0,Cloudy,0,91.44,Winter
2022-02-11,S004,P0070,Electronics,South,48,36,32,46.32,12.2,10,Cloudy,0,11.84,Winter
2022-02-11,S004,P0171,Electronics,West,52,31,31,39.37,74.55,15,Cloudy,0,80.0,Winter
2022-02-11,S004,P0175,Electronics,South,198,105,109,142.09,29.6,5,Cloudy,0,28.02,Winter
2022-02-11,S004,P0046,Clothing,East,113,119,98,155.26,46.4,0,Sunny,0,42.8,Winter
2022-02-11,S004,P0067,Furniture,North,138,123,113,115.03,12.86,0,Snowy,0,11.79,Winter
2022-02-11,S004,P0183,Electronics,West,51,30,28,43.5,49.25,5,Sunny,0,47.13,Winter
2022-02-11,S004,P0166,Groceries,East,214,132,151,124.52,49.3,15,Rainy,0,51.96,Winter
2022-02-11,S004,P0079,Furniture,West,168,77,71,75.23,19.39,0,Cloudy,0,18.7,Winter
2022-02-11,S004,P0187,Clothing,South,281,161,190,152.34,32.68,10,Cloudy,0,34.01,Winter
2022-02-11,S004,P0178,Clothing,North,206,196,166,204.48,53.55,10,Snowy,0,53.49,Winter
2022-02-11,S004,P0057,Clothing,North,180,155,171,149.38,55.31,0,Rainy,0,59.02,Winter
2022-02-11,S004,P0153,Furniture,North,191,121,136,139.73,39.85,10,Cloudy,0,40.16,Winter
2022-02-11,S004,P0083,Toys,West,106,80,88,97.53,30.26,10,Sunny,0,30.37,Winter
2022-02-11,S004,P0069,Clothing,East,239,187,181,173.35,12.43,5,Cloudy,0,11.64,Winter
2022-02-11,S004,P0125,Clothing,North,161,117,140,126.26,75.61,10,Sunny,0,72.58,Winter
2022-02-11,S004,P0017,Toys,East,201,112,129,129.11,65.1,0,Snowy,0,71.5,Winter
2022-02-11,S004,P0149,Furniture,South,114,91,108,103.23,20.62,5,Cloudy,0,20.51,Winter
2022-02-11,S004,P0094,Groceries,South,181,150,124,152.93,26.81,15,Cloudy,0,28.48,Winter
2022-02-11,S004,P0066,Clothing,West,218,156,187,154.57,76.9,20,Sunny,0,74.42,Winter
2022-02-11,S004,P0061,Clothing,South,169,128,140,153.55,17.82,0,Sunny,0,17.31,Winter
2022-02-11,S004,P0085,Electronics,East,296,200,231,192.24,51.04,15,Sunny,1,46.95,Winter
2022-02-11,S004,P0068,Electronics,North,155,86,86,85.4,46.99,10,Rainy,0,49.42,Winter
2022-02-11,S004,P0126,Clothing,South,216,182,163,173.79,39.39,10,Snowy,1,41.41,Winter
2022-02-11,S004,P0133,Clothing,South,220,131,128,149.14,72.3,10,Rainy,0,75.86,Winter
2022-02-11,S005,P0096,Toys,West,114,120,96,131.18,73.98,10,Snowy,0,68.28,Winter
2022-02-11,S005,P0016,Clothing,West,142,87,79,117.43,61.72,5,Sunny,0,58.5,Winter
2022-02-11,S005,P0031,Electronics,South,178,100,118,139.78,28.95,0,Sunny,0,30.86,Winter
2022-02-11,S005,P0159,Electronics,North,133,107,127,137.09,26.65,5,Snowy,0,28.04,Winter
2022-02-11,S005,P0129,Furniture,East,166,86,73,98.73,88.33,15,Snowy,0,81.15,Winter
2022-02-11,S005,P0116,Furniture,West,113,117,98,149.46,42.36,15,Cloudy,0,45.71,Winter
2022-02-11,S005,P0070,Electronics,South,68,41,48,51.3,43.26,20,Cloudy,0,39.54,Winter
2022-02-11,S005,P0171,Electronics,West,208,146,126,145.82,87.95,10,Snowy,1,89.96,Winter
2022-02-11,S005,P0175,Electronics,North,123,97,91,112.71,11.8,10,Sunny,0,12.81,Winter
2022-02-11,S005,P0046,Clothing,East,196,193,188,254.79,44.17,5,Snowy,1,46.62,Winter
2022-02-11,S005,P0067,Furniture,West,211,129,144,157.72,89.66,10,Snowy,0,82.05,Winter
2022-02-11,S005,P0183,Electronics,East,126,84,76,114.69,52.31,0,Snowy,0,53.66,Winter
2022-02-11,S005,P0166,Groceries,North,133,83,78,77.83,60.16,0,Snowy,0,65.91,Winter
2022-02-11,S005,P0079,Furniture,West,222,137,155,170.83,88.23,0,Cloudy,1,82.06,Winter
2022-02-11,S005,P0187,Clothing,North,235,155,144,155.08,36.61,10,Snowy,0,39.76,Winter
2022-02-11,S005,P0178,Clothing,East,141,91,98,97.19,99.35,0,Snowy,0,104.86,Winter
2022-02-11,S005,P0057,Clothing,North,198,192,160,197.71,37.84,15,Rainy,0,37.68,Winter
2022-02-11,S005,P0153,Furniture,North,93,35,33,44.84,51.21,0,Rainy,0,47.01,Winter
2022-02-11,S005,P0083,Toys,West,131,53,62,60.78,54.74,0,Cloudy,0,49.76,Winter
2022-02-11,S005,P0069,Clothing,North,162,140,149,180.45,96.53,5,Sunny,0,105.22,Winter
2022-02-11,S005,P0125,Clothing,West,122,75,62,76.16,66.77,0,Snowy,0,71.37,Winter
2022-02-11,S005,P0017,Toys,East,119,56,59,76.1,79.68,15,Cloudy,0,80.09,Winter
2022-02-11,S005,P0149,Furniture,East,158,72,75,67.14,79.81,10,Cloudy,0,74.25,Winter
2022-02-11,S005,P0094,Groceries,South,128,96,83,102.87,83.91,5,Snowy,1,75.87,Winter
2022-02-11,S005,P0066,Clothing,East,108,110,100,146.24,63.83,10,Sunny,0,64.34,Winter
2022-02-11,S005,P0061,Clothing,East,227,121,133,159.22,92.49,10,Cloudy,0,87.4,Winter
2022-02-11,S005,P0085,Electronics,North,171,69,80,91.57,36.2,0,Cloudy,0,39.77,Winter
2022-02-11,S005,P0068,Electronics,West,123,123,116,128.81,41.92,10,Rainy,0,45.28,Winter
2022-02-11,S005,P0126,Clothing,West,232,146,136,154.06,44.65,0,Sunny,0,48.92,Winter
2022-02-11,S005,P0133,Clothing,South,131,116,99,119.07,39.17,0,Cloudy,0,38.6,Winter
2022-02-12,S001,P0096,Toys,East,111,35,39,43.0,52.03,10,Snowy,0,49.8,Winter
2022-02-12,S001,P0016,Clothing,North,189,154,129,160.94,61.1,5,Rainy,0,62.42,Winter
2022-02-12,S001,P0031,Electronics,North,140,54,61,62.17,15.28,0,Snowy,0,14.92,Winter
2022-02-12,S001,P0159,Electronics,South,161,97,115,115.61,60.7,0,Cloudy,0,57.26,Winter
2022-02-12,S001,P0129,Furniture,North,188,114,105,111.49,64.18,10,Rainy,1,64.28,Winter
2022-02-12,S001,P0116,Furniture,West,134,81,71,99.72,18.14,5,Rainy,1,19.55,Winter
2022-02-12,S001,P0070,Electronics,South,201,116,104,111.1,48.07,10,Snowy,1,52.01,Winter
2022-02-12,S001,P0171,Electronics,South,124,42,49,53.77,11.38,10,Sunny,0,10.32,Winter
2022-02-12,S001,P0175,Electronics,West,176,89,79,120.04,91.02,5,Rainy,1,99.66,Winter
2022-02-12,S001,P0046,Clothing,East,120,116,99,125.19,41.41,10,Rainy,0,40.26,Winter
2022-02-12,S001,P0067,Furniture,South,161,98,88,130.62,58.51,10,Cloudy,0,63.67,Winter
2022-02-12,S001,P0183,Electronics,East,147,86,88,105.05,34.69,5,Rainy,0,35.62,Winter
2022-02-12,S001,P0166,Groceries,South,186,89,100,113.52,64.06,5,Cloudy,0,57.78,Winter
2022-02-12,S001,P0079,Furniture,South,223,107,124,100.54,77.52,5,Cloudy,0,75.57,Winter
2022-02-12,S001,P0187,Clothing,North,222,155,139,182.02,79.21,20,Cloudy,1,74.16,Winter
2022-02-12,S001,P0178,Clothing,North,201,114,118,125.39,67.22,5,Sunny,0,65.98,Winter
2022-02-12,S001,P0057,Clothing,North,130,126,127,133.71,29.9,5,Cloudy,0,32.76,Winter
2022-02-12,S001,P0153,Furniture,South,130,97,100,101.54,98.36,0,Rainy,1,92.7,Winter
2022-02-12,S001,P0083,Toys,West,98,70,82,84.53,87.79,15,Sunny,0,96.44,Winter
2022-02-12,S001,P0069,Clothing,South,155,88,87,116.54,99.61,0,Sunny,0,93.34,Winter
2022-02-12,S001,P0125,Clothing,West,186,135,124,148.69,38.75,0,Rainy,0,37.24,Winter
2022-02-12,S001,P0017,Toys,North,50,31,28,42.33,64.99,0,Snowy,0,59.58,Winter
2022-02-12,S001,P0149,Furniture,West,98,85,88,91.81,64.42,0,Rainy,0,59.66,Winter
2022-02-12,S001,P0094,Groceries,South,193,133,156,124.45,85.46,5,Sunny,0,89.71,Winter
2022-02-12,S001,P0066,Clothing,North,228,129,130,124.44,43.28,20,Sunny,1,42.28,Winter
2022-02-12,S001,P0061,Clothing,West,256,212,245,202.37,77.84,10,Snowy,0,80.08,Winter
2022-02-12,S001,P0085,Electronics,South,84,72,72,97.89,53.91,20,Sunny,0,59.18,Winter
2022-02-12,S001,P0068,Electronics,East,144,138,112,131.05,98.01,10,Sunny,1,97.94,Winter
2022-02-12,S001,P0126,Clothing,East,238,204,195,187.72,81.74,0,Cloudy,0,77.44,Winter
2022-02-12,S001,P0133,Clothing,South,187,153,159,164.31,86.86,5,Snowy,1,90.98,Winter
2022-02-12,S002,P0096,Toys,East,54,51,45,68.07,53.91,0,Sunny,0,52.45,Winter
2022-02-12,S002,P0016,Clothing,East,86,77,66,73.18,22.72,15,Snowy,0,21.55,Winter
2022-02-12,S002,P0031,Electronics,North,58,53,54,69.73,53.39,15,Cloudy,0,50.65,Winter
2022-02-12,S002,P0159,Electronics,West,140,120,118,110.84,69.96,0,Sunny,0,65.26,Winter
2022-02-12,S002,P0129,Furniture,East,109,90,73,116.13,20.3,5,Snowy,0,21.74,Winter
2022-02-12,S002,P0116,Furniture,North,85,48,48,51.49,10.16,10,Sunny,0,10.89,Winter
2022-02-12,S002,P0070,Electronics,West,115,78,80,73.59,74.75,0,Sunny,0,79.75,Winter
2022-02-12,S002,P0171,Electronics,East,120,100,87,96.41,15.96,10,Rainy,1,14.5,Winter
2022-02-12,S002,P0175,Electronics,East,139,84,71,84.23,25.93,20,Cloudy,0,26.8,Winter
2022-02-12,S002,P0046,Clothing,North,197,193,162,195.26,35.69,20,Cloudy,0,33.85,Winter
2022-02-12,S002,P0067,Furniture,South,212,181,149,167.89,71.98,10,Snowy,0,67.88,Winter
2022-02-12,S002,P0183,Electronics,North,185,95,88,120.85,59.77,5,Sunny,0,59.76,Winter
2022-02-12,S002,P0166,Groceries,South,171,128,116,167.72,46.7,10,Rainy,1,49.93,Winter
2022-02-12,S002,P0079,Furniture,West,129,85,69,86.16,50.17,5,Rainy,0,53.02,Winter
2022-02-12,S002,P0187,Clothing,South,114,106,113,125.28,15.14,5,Rainy,0,16.33,Winter
2022-02-12,S002,P0178,Clothing,East,201,135,119,140.22,61.57,15,Cloudy,0,62.54,Winter
2022-02-12,S002,P0057,Clothing,East,111,119,107,139.83,67.74,15,Cloudy,1,64.03,Winter
2022-02-12,S002,P0153,Furniture,South,116,107,97,126.52,53.97,5,Cloudy,1,59.25,Winter
2022-02-12,S002,P0083,Toys,West,217,135,145,140.79,95.33,10,Rainy,0,96.57,Winter
2022-02-12,S002,P0069,Clothing,East,102,90,74,107.83,30.52,5,Cloudy,0,33.38,Winter
2022-02-12,S002,P0125,Clothing,South,161,111,112,148.17,67.43,5,Sunny,0,67.34,Winter
2022-02-12,S002,P0017,Toys,South,65,75,65,106.93,19.12,15,Sunny,0,19.4,Winter
2022-02-12,S002,P0149,Furniture,West,215,138,118,137.59,93.64,0,Sunny,0,84.73,Winter
2022-02-12,S002,P0094,Groceries,North,128,103,104,96.99,73.47,10,Snowy,0,71.22,Winter
2022-02-12,S002,P0066,Clothing,West,177,94,102,134.03,16.24,5,Rainy,0,14.62,Winter
2022-02-12,S002,P0061,Clothing,North,164,103,109,103.69,91.49,5,Sunny,0,94.42,Winter
2022-02-12,S002,P0085,Electronics,West,121,35,35,50.01,13.19,0,Sunny,0,12.99,Winter
2022-02-12,S002,P0068,Electronics,East,152,139,129,134.59,14.21,10,Rainy,0,13.57,Winter
2022-02-12,S002,P0126,Clothing,East,208,140,138,182.71,56.74,15,Rainy,1,52.99,Winter
2022-02-12,S002,P0133,Clothing,West,137,101,119,93.66,14.13,0,Sunny,0,15.33,Winter
2022-02-12,S003,P0096,Toys,South,201,122,122,117.0,49.29,10,Rainy,0,46.55,Winter
2022-02-12,S003,P0016,Clothing,West,139,103,113,110.55,16.39,0,Cloudy,0,16.38,Winter
2022-02-12,S003,P0031,Electronics,North,131,71,63,71.02,16.38,0,Sunny,0,16.42,Winter
2022-02-12,S003,P0159,Electronics,East,102,34,38,48.34,24.36,10,Cloudy,0,25.14,Winter
2022-02-12,S003,P0129,Furniture,West,180,129,109,120.74,44.18,5,Snowy,1,41.4,Winter
2022-02-12,S003,P0116,Furniture,South,53,44,44,61.44,33.45,0,Rainy,0,31.64,Winter
2022-02-12,S003,P0070,Electronics,East,109,75,67,74.05,78.59,20,Cloudy,0,79.43,Winter
2022-02-12,S003,P0171,Electronics,East,162,66,76,90.33,34.16,20,Snowy,0,32.77,Winter
2022-02-12,S003,P0175,Electronics,North,146,100,80,107.06,64.06,5,Sunny,0,68.73,Winter
2022-02-12,S003,P0046,Clothing,North,200,151,179,158.11,62.58,10,Cloudy,0,65.31,Winter
2022-02-12,S003,P0067,Furniture,South,206,138,137,173.51,33.53,10,Snowy,1,30.2,Winter
2022-02-12,S003,P0183,Electronics,South,175,95,80,130.76,41.43,0,Cloudy,0,40.44,Winter
2022-02-12,S003,P0166,Groceries,East,201,129,126,123.46,49.09,0,Sunny,1,44.71,Winter
2022-02-12,S003,P0079,Furniture,West,227,130,153,164.2,21.94,10,Cloudy,0,21.85,Winter
2022-02-12,S003,P0187,Clothing,North,148,173,145,164.54,30.29,20,Snowy,0,28.98,Winter
2022-02-12,S003,P0178,Clothing,East,287,236,207,217.55,67.26,0,Cloudy,1,61.51,Winter
2022-02-12,S003,P0057,Clothing,North,132,131,117,152.55,76.09,0,Snowy,0,78.64,Winter
2022-02-12,S003,P0153,Furniture,South,132,86,85,123.05,95.2,5,Rainy,0,88.98,Winter
2022-02-12,S003,P0083,Toys,East,114,89,102,118.57,80.97,10,Sunny,0,80.24,Winter
2022-02-12,S003,P0069,Clothing,West,113,99,109,133.49,33.99,0,Snowy,0,32.43,Winter
2022-02-12,S003,P0125,Clothing,North,184,127,130,140.42,64.07,10,Rainy,0,58.57,Winter
2022-02-12,S003,P0017,Toys,North,119,33,28,37.1,51.43,5,Cloudy,0,46.65,Winter
2022-02-12,S003,P0149,Furniture,North,121,59,66,83.53,12.43,15,Cloudy,0,12.11,Winter
2022-02-12,S003,P0094,Groceries,South,156,62,69,76.74,85.94,20,Snowy,0,89.84,Winter
2022-02-12,S003,P0066,Clothing,South,127,79,88,72.83,10.51,5,Cloudy,0,11.11,Winter
2022-02-12,S003,P0061,Clothing,West,116,97,88,130.06,45.93,20,Snowy,0,43.4,Winter
2022-02-12,S003,P0085,Electronics,East,110,67,58,87.9,54.05,0,Snowy,0,49.4,Winter
2022-02-12,S003,P0068,Electronics,East,157,68,58,91.41,75.99,5,Cloudy,0,77.67,Winter
2022-02-12,S003,P0126,Clothing,South,95,74,74,88.61,86.89,15,Cloudy,0,89.86,Winter
2022-02-12,S003,P0133,Clothing,North,132,127,108,139.24,32.64,20,Cloudy,0,30.06,Winter
2022-02-12,S004,P0096,Toys,North,156,153,144,142.18,36.44,20,Cloudy,0,37.69,Winter
2022-02-12,S004,P0016,Clothing,East,178,110,97,102.84,33.37,15,Cloudy,0,31.47,Winter
2022-02-12,S004,P0031,Electronics,South,164,77,83,97.2,53.86,0,Rainy,1,51.21,Winter
2022-02-12,S004,P0159,Electronics,West,136,87,71,93.97,50.76,10,Rainy,1,49.92,Winter
2022-02-12,S004,P0129,Furniture,West,115,84,89,98.37,33.6,0,Sunny,0,31.37,Winter
2022-02-12,S004,P0116,Furniture,West,129,98,97,110.87,47.45,0,Rainy,0,42.71,Winter
2022-02-12,S004,P0070,Electronics,East,149,100,90,102.94,11.9,5,Sunny,0,12.66,Winter
2022-02-12,S004,P0171,Electronics,South,209,154,139,140.69,51.78,0,Snowy,0,50.62,Winter
2022-02-12,S004,P0175,Electronics,West,176,114,122,111.27,95.49,5,Snowy,0,104.85,Winter
2022-02-12,S004,P0046,Clothing,South,308,262,218,279.48,79.76,0,Snowy,1,73.34,Winter
2022-02-12,S004,P0067,Furniture,West,133,102,88,116.92,47.17,0,Sunny,0,43.87,Winter
2022-02-12,S004,P0183,Electronics,South,172,102,101,96.61,61.09,10,Sunny,0,62.03,Winter
2022-02-12,S004,P0166,Groceries,South,132,117,103,113.85,44.65,15,Sunny,0,41.56,Winter
2022-02-12,S004,P0079,Furniture,North,150,138,145,143.79,12.74,10,Cloudy,0,12.95,Winter
2022-02-12,S004,P0187,Clothing,East,187,92,97,104.43,41.14,5,Rainy,0,40.14,Winter
2022-02-12,S004,P0178,Clothing,East,148,130,128,137.26,99.48,15,Snowy,1,101.54,Winter
2022-02-12,S004,P0057,Clothing,West,214,152,140,217.99,35.93,20,Sunny,1,37.91,Winter
2022-02-12,S004,P0153,Furniture,North,136,39,46,54.96,20.46,5,Snowy,0,19.2,Winter
2022-02-12,S004,P0083,Toys,West,146,95,84,136.06,72.61,15,Rainy,0,69.67,Winter
2022-02-12,S004,P0069,Clothing,North,176,117,116,114.37,86.92,10,Sunny,0,87.32,Winter
2022-02-12,S004,P0125,Clothing,West,200,99,106,129.27,48.52,15,Rainy,0,46.93,Winter
2022-02-12,S004,P0017,Toys,West,58,37,43,35.39,53.02,20,Rainy,0,53.78,Winter
2022-02-12,S004,P0149,Furniture,West,195,126,133,129.61,67.75,0,Cloudy,0,62.88,Winter
2022-02-12,S004,P0094,Groceries,East,150,101,117,101.78,73.24,10,Snowy,0,70.31,Winter
2022-02-12,S004,P0066,Clothing,East,118,88,100,95.37,48.57,10,Cloudy,0,44.97,Winter
2022-02-12,S004,P0061,Clothing,South,150,153,137,156.23,54.46,10,Sunny,0,55.1,Winter
2022-02-12,S004,P0085,Electronics,South,144,88,96,83.32,50.48,20,Rainy,0,47.63,Winter
2022-02-12,S004,P0068,Electronics,South,156,55,58,60.56,42.1,5,Rainy,0,39.41,Winter
2022-02-12,S004,P0126,Clothing,West,69,77,64,80.28,84.22,10,Cloudy,0,83.31,Winter
2022-02-12,S004,P0133,Clothing,West,249,145,159,181.53,97.15,10,Rainy,0,103.59,Winter
2022-02-12,S005,P0096,Toys,North,180,106,94,107.04,77.49,20,Sunny,1,70.06,Winter
2022-02-12,S005,P0016,Clothing,South,104,50,52,58.32,10.49,20,Cloudy,0,9.99,Winter
2022-02-12,S005,P0031,Electronics,West,59,28,30,40.49,25.87,5,Snowy,0,27.59,Winter
2022-02-12,S005,P0159,Electronics,North,95,60,60,76.27,28.23,0,Cloudy,1,31.01,Winter
2022-02-12,S005,P0129,Furniture,North,166,119,133,114.39,22.15,0,Rainy,0,23.68,Winter
2022-02-12,S005,P0116,Furniture,West,124,49,40,63.61,28.71,10,Snowy,0,30.79,Winter
2022-02-12,S005,P0070,Electronics,East,181,177,178,173.77,11.86,15,Sunny,0,10.92,Winter
2022-02-12,S005,P0171,Electronics,South,135,91,77,110.06,35.34,5,Sunny,0,38.36,Winter
2022-02-12,S005,P0175,Electronics,West,63,48,38,52.11,60.48,20,Snowy,0,56.48,Winter
2022-02-12,S005,P0046,Clothing,North,134,91,88,127.62,80.71,20,Sunny,0,83.62,Winter
2022-02-12,S005,P0067,Furniture,South,198,158,184,149.39,60.92,20,Rainy,0,60.27,Winter
